https://en.wikipedia.org/wiki/Cat
/home/class/Documents/Github/ee379k_lab1/ffx/5/2.pcap,115465,4902.37
/home/class/Documents/Github/ee379k_lab1/ffx/5/3.pcap,114434,4946.80
/home/class/Documents/Github/ee379k_lab1/ffx/5/4.pcap,113548,4989.13
/home/class/Documents/Github/ee379k_lab1/ffx/5/5.pcap,112421,5019.60
/home/class/Documents/Github/ee379k_lab1/ffx/5/6.pcap,111602,5085.57
/home/class/Documents/Github/ee379k_lab1/ffx/5/7.pcap,110483,5117.30
/home/class/Documents/Github/ee379k_lab1/ffx/5/8.pcap,109611,5168.96
/home/class/Documents/Github/ee379k_lab1/ffx/5/9.pcap,108242,5181.88

https://www.berkeley.edu/
/home/class/Documents/Github/ee379k_lab1/ffx/6/0.pcap,107545,5255.42
/home/class/Documents/Github/ee379k_lab1/ffx/6/1.pcap,105241,5263.80
/home/class/Documents/Github/ee379k_lab1/ffx/6/2.pcap,103506,5407.30
/home/class/Documents/Github/ee379k_lab1/ffx/6/3.pcap,102148,5461.03
/home/class/Documents/Github/ee379k_lab1/ffx/6/4.pcap,100568,5526.58
/home/class/Documents/Github/ee379k_lab1/ffx/6/5.pcap,99257,5586.33
/home/class/Documents/Github/ee379k_lab1/ffx/6/6.pcap,97771,5664.25
/home/class/Documents/Github/ee379k_lab1/ffx/6/7.pcap,96561,5750.88
/home/class/Documents/Github/ee379k_lab1/ffx/6/8.pcap,95488,5839.40
/home/class/Documents/Github/ee379k_lab1/ffx/6/9.pcap,93919,5891.95

https://www.utexas.edu/
/home/class/Documents/Github/ee379k_lab1/ffx/7/0.pcap,92698,5975.94
/home/class/Documents/Github/ee379k_lab1/ffx/7/1.pcap,89683,5950.69
/home/class/Documents/Github/ee379k_lab1/ffx/7/2.pcap,86781,5879.82
/home/class/Documents/Github/ee379k_lab1/ffx/7/3.pcap,84379,5831.98
/home/class/Documents/Github/ee379k_lab1/ffx/7/4.pcap,81521,5761.01
/home/class/Documents/Github/ee379k_lab1/ffx/7/5.pcap,78947,5704.96
/home/class/Documents/Github/ee379k_lab1/ffx/7/6.pcap,75862,5612.48
/home/class/Documents/Github/ee379k_lab1/ffx/7/7.pcap,72997,5504.89
/home/class/Documents/Github/ee379k_lab1/ffx/7/8.pcap,70904,5479.03
/home/class/Documents/Github/ee379k_lab1/ffx/7/9.pcap,67775,5373.35

https://www.asu.edu/
/home/class/Documents/Github/ee379k_lab1/ffx/8/0.pcap,64952,5284.89
/home/class/Documents/Github/ee379k_lab1/ffx/8/1.pcap,61923,5446.06
/home/class/Documents/Github/ee379k_lab1/ffx/8/2.pcap,59803,5616.07
/home/class/Documents/Github/ee379k_lab1/ffx/8/3.pcap,57958,5818.06
/home/class/Documents/Github/ee379k_lab1/ffx/8/4.pcap,55712,5988.90
/home/class/Documents/Github/ee379k_lab1/ffx/8/5.pcap,53509,6198.18
/home/class/Documents/Github/ee379k_lab1/ffx/8/6.pcap,52026,6480.88
/home/class/Documents/Github/ee379k_lab1/ffx/8/7.pcap,49870,6713.70
/home/class/Documents/Github/ee379k_lab1/ffx/8/8.pcap,47733,6943.80
/home/class/Documents/Github/ee379k_lab1/ffx/8/9.pcap,46073,7283.95

https://www.utdallas.edu/
/home/class/Documents/Github/ee379k_lab1/ffx/9/0.pcap,43907,7613.23
/home/class/Documents/Github/ee379k_lab1/ffx/9/1.pcap,40130,7489.12
/home/class/Documents/Github/ee379k_lab1/ffx/9/2.pcap,36799,7365.39
/home/class/Documents/Github/ee379k_lab1/ffx/9/3.pcap,33431,7174.57
/home/class/Documents/Github/ee379k_lab1/ffx/9/4.pcap,30687,7055.00
/home/class/Documents/Github/ee379k_lab1/ffx/9/5.pcap,26929,6831.47
/home/class/Documents/Github/ee379k_lab1/ffx/9/6.pcap,23253,6625.91
/home/class/Documents/Github/ee379k_lab1/ffx/9/7.pcap,19605,6073.81
/home/class/Documents/Github/ee379k_lab1/ffx/9/8.pcap,16219,5596.09
/home/class/Documents/Github/ee379k_lab1/ffx/9/9.pcap,13074,4638.62

