https://en.wikipedia.org/wiki/Cat
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/2.pcap,100697,408.37
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/3.pcap,98141,410.62
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/4.pcap,95740,412.87
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/5.pcap,93378,415.31
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/6.pcap,91244,417.51
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/7.pcap,88865,420.09
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/8.pcap,86610,422.63
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/9.pcap,84411,425.71

https://www.berkeley.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/0.pcap,82126,428.89
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/1.pcap,79459,431.17
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/2.pcap,77565,433.72
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/3.pcap,75378,437.46
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/4.pcap,73345,441.18
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/5.pcap,71071,445.59
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/6.pcap,68547,450.66
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/7.pcap,66365,455.62
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/8.pcap,64044,461.69
/home/class/Documents/Github/ee379k_lab1/ffx_tor/6/9.pcap,62000,466.68

https://www.utexas.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/0.pcap,59810,472.75
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/1.pcap,58394,470.45
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/2.pcap,56962,472.98
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/3.pcap,55360,473.63
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/4.pcap,53735,467.22
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/5.pcap,52200,463.14
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/6.pcap,50591,455.69
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/7.pcap,48994,451.54
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/8.pcap,47440,448.86
/home/class/Documents/Github/ee379k_lab1/ffx_tor/7/9.pcap,45871,444.08

https://www.asu.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/0.pcap,44208,438.14
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/1.pcap,41256,437.94
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/2.pcap,38238,435.86
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/3.pcap,35453,428.30
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/4.pcap,32483,422.12
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/5.pcap,29525,428.65
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/6.pcap,26644,410.78
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/7.pcap,23747,418.42
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/8.pcap,20824,420.46
/home/class/Documents/Github/ee379k_lab1/ffx_tor/8/9.pcap,18091,423.89

https://www.utdallas.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/0.pcap,15429,438.85
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/1.pcap,13920,439.97
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/2.pcap,12350,441.55
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/3.pcap,10805,440.75
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/4.pcap,9204,439.31
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/5.pcap,7730,437.39
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/6.pcap,6210,436.94
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/7.pcap,4637,439.66
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/8.pcap,3127,443.37
/home/class/Documents/Github/ee379k_lab1/ffx_tor/9/9.pcap,1615,448.14
